text,label
বায়েদাতানাম সাফা কবিরবাড়ি নওয়াবপুর সেনাগাজি পিতা শাহরিয়ার কবির ভাই সুখী কবিরভাই কবিরবোন সাবা কবিরের জন্ম বাট্টা কবির জন্মস্থান বাট্টা কবির জন্মস্থান বাট্টা কবির জন্মস্থান বাট্টা কবির জন্মস্থান বাট্টা কবির জন্মস্থান ব্যাটারি কবিরচন্দ চিরা কবিরপচন্দ বৈসা কবিরের জন্ম সাবা কবিরভাই শাহরিয়ার কবিরভাই সুখী কবিরভাই শাহরিয়ার কবিরভাই সুখী কবিরভাই শাহরিয়ার কবিরভাই সুখী কবিরভাই শাহরিয়ার কবিরভাই সুখী কবিরবায়ানা,religious
বিশ্বাস করো ক্ষতি নাস্তিক,religious
সৃষ্টিকর্তাকে নামে ডাকা মুসলিম হিন্দু খ্রিস্টান সৃষ্টিকর্তার প্রয়োজন জন্মদাতার প্রয়োজন,religious
মর দেখ তুই,religious
নাস্তিকের মে নাস্তিক স্বাভাবিক।,religious
কখনো বাতাস দেখেছেন বিশ্বাস কখনো ভূমিকম্প দেখেছেন অগ্নিগিরিতে বিশ্বাস কিছুর দেবেন সাফাকবির।,religious
পরকালে বিশ্বাস করোনা কারন দেখোনা পরম আল্লাহকে দেখোনা বিশ্বাস করো করুনাময় নাস্তিক,religious
অভিনয়কে জনপ্রিয় রাখার দুঃখিত হালাই একজন নাস্তিক।,religious
ভাইরাল ফেস চিন্তা ইসলাম করছেন।,religious
দেশের পপুলার নাস্তিক তসলিমা নাসরিন আফার দলভারী হইল মানে একজন সাপোর্টার বাড়লো কি। ঢুকছে বিষয় মাথায় এখনো একটা তসলিমা নাসরিন এখনো তোমাকে কোনোপোস্ট দেয়নি বারবার ব্লুভেরিফাই আইডিতে ঘুরে বেড়াচ্ছি তোমাকে উদ্দেশ্য কখন পোস্ট আশায়।,religious
